t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
6.333333333333328,46.71115674195756,0.9840793446807454,7500.0,0.0,359.0963967098844,137.25449806709292,0.0,512266.7770565898,320166.7356603684,832433.5127169582,0.0,504111.1542675664,315069.4714172288,819180.6256847952,-0.0,-55384.6153846154,-34615.3846153846,4309.156760518613
6.416666666666661,46.794490075290895,0.9838187149220571,7500.0,0.0,363.51396363206595,137.8275849108452,0.0,518815.6954757942,324259.8096723711,843075.5051481653,0.0,510420.59080438915,319012.8692527429,829433.4600571321,-0.0,-55384.6153846154,-34615.384615384595,4362.167563584791
6.499999999999994,46.877823408624224,0.9835565012372262,7500.0,0.0,367.94812714506884,138.4030645980751,0.0,525389.2178729891,328368.2611706179,853757.479043607,0.0,516749.9809189199,322968.7380743246,839718.7189932446,-0.0,-55384.6153846154,-34615.384615384595,4415.377525740826
6.583333333333327,46.96115674195756,0.9832926924864245,7500.0,0.0,372.398949601503,138.98094711976395,0.0,531987.4366841611,332492.1479276003,864479.5846117614,0.0,523099.35898612003,326937.09936632466,850036.4583524447,-0.0,-55384.6153846154,-34615.384615384595,4468.787395218036
6.66666666666666,47.04449007529089,0.9830272774571953,7500.0,0.0,376.8664935882339,139.5612425086089,0.0,538610.4446925737,336631.5279328582,875241.972625432,0.0,529468.7590561501,330917.9744100934,860386.7334662435,-0.0,-55384.615384615405,-34615.384615384595,4522.397923058807
6.749999999999993,47.127823408624224,0.9827602448640665,7500.0,0.0,381.3508219272633,140.14396083919726,0.0,545258.3350300734,340786.4593937956,886044.794423869,0.0,535858.2148483281,334911.38428020483,870769.599128533,-0.0,-55384.6153846154,-34615.384615384595,4576.20986312716
6.833333333333326,47.21115674195756,0.9824915833481627,7500.0,0.0,385.8519976766121,140.72911222818135,0.0,551931.2011783984,344957.0007364986,896888.2019148971,0.0,542267.759745018,338917.34984063584,881185.1095856539,-0.0,-55384.615384615405,-34615.384615384595,4630.2239721193455
6.916666666666659,47.29449007529089,0.9822212814768165,7500.000000000001,0.0,390.3700841312071,141.31670683445415,0.0,558629.1369704935,349143.210606558,907772.3475770515,0.0,548697.4267854461,342935.89174090343,891633.3185263496,-0.0,-55384.61538461542,-34615.384615384595,4684.441009574485
6.999999999999992,47.377823408624224,0.9819493277431801,7500.000000000001,0.0,394.9051448237715,141.90675485932567,0.0,565352.2365918292,353345.1478698928,918697.3844617221,0.0,555147.24865945,346967.03041215584,902114.2790716059,-0.0,-55384.61538461542,-34615.384615384595,4738.861737885258
7.083333333333325,47.46115674195755,0.9816757105658352,7500.000000000001,0.0,399.45724352571744,142.49926654670006,0.0,572100.5945817265,357562.87161357864,929663.4661953051,0.0,561617.2577011532,351010.78606322035,912628.0437643735,-0.0,-55384.61538461542,-34615.384615384595,4793.48692230861
7.166666666666658,47.54449007529089,0.9814004182884034,7500.0,0.0,404.02644424804373,143.0942521832534,0.0,578874.3058346862,361796.4411466784,940670.7469813646,0.0,568107.4858825702,355067.1786766059,923174.6645591761,-0.0,-55384.615384615405,-34615.384615384595,4848.317330976525
7.249999999999991,47.627823408624224,0.9811234391791549,7500.0,0.0,408.61281124223524,143.6917220986124,0.0,585673.4656017233,366045.9160010766,951719.3816027999,0.0,574617.9648071373,359136.2280044603,933754.1928115975,-0.0,-55384.615384615405,-34615.38461538459,4903.353734906823
7.333333333333324,47.71115674195755,0.9808447614306179,7500.0,0.0,413.2164090011666,144.29168666553366,0.0,592498.1694917064,370311.35593231604,962809.5254240225,0.0,581148.7257031706,363217.95356448117,944366.6792676518,-0.0,-55384.615384615405,-34615.38461538459,4958.596908013999
7.416666666666657,47.79449007529089,0.9805643731591868,7500.0,0.0,417.8373022600093,144.89415630008372,0.0,599348.5134727019,374592.82092043816,973941.33439314,0.0,587699.7994172503,367312.3746357809,955012.1740530313,-0.0,-55384.615384615405,-34615.38461538459,5014.047627120112
7.49999999999999,47.877823408624224,0.9802822624047297,7500.0,0.0,422.47555599714167,145.49914146182005,0.0,606224.593873324,378890.37117082695,985114.965044151,0.0,594271.2164075305,371419.510254706,965690.7266622365,-0.0,-55384.61538461542,-34615.38461538459,5069.7066719657005
7.583333333333323,47.96115674195755,0.9799984171301968,7500.0,0.0,427.1312354350628,146.10665265397245,0.0,613126.5073840889,383204.0671150551,996330.574499144,0.0,600863.0067369731,375539.3792106077,976402.3859475807,-0.0,-55384.61538461542,-34615.38461538459,5125.574825220754
7.666666666666656,48.04449007529089,0.9797128252212267,7500.0,0.0,431.80440604130996,146.71670042362544,0.0,620054.3510587744,387533.9694117335,1007588.320470508,0.0,607475.2000665062,379672.00004156586,987147.2001080721,-0.0,-55384.615384615405,-34615.38461538459,5181.65287249572
7.749999999999989,48.127823408624224,0.9794254744857539,7500.000000000001,0.0,436.4951335293782,147.32929536190147,0.0,627008.2223157845,391880.1389473649,1018888.3612631494,0.0,614107.8256481063,383817.391030066,997925.2166781723,-0.0,-55384.61538461542,-34615.384615384595,5237.941602352539
7.833333333333322,48.21115674195755,0.9791363526536148,7500.0,0.0,441.2034838596456,147.94444810414473,0.0,633988.2189395204,396242.6368371998,1030230.8557767202,0.0,620760.9123178034,387975.57019862666,1008736.4825164301,-0.0,-55384.615384615405,-34615.38461538459,5294.441806315747
7.916666666666655,48.29449007529089,0.978845447376154,7500.000000000001,0.0,445.9295232403,148.56216933010577,0.0,640994.439081754,400621.5244260957,1041615.9635078497,0.0,627434.4884886063,392146.55530537845,1019581.0437939848,-0.0,-55384.61538461542,-34615.384615384595,5351.1542788836
7.9999999999999885,48.37782340862422,0.9785527462258307,7500.000000000001,0.0,450.6733181282707,149.18246976412695,0.0,648026.9812630087,405016.86328937986,1053043.8445523884,0.0,634128.582143352,396330.3638395945,1030458.9459829464,-0.0,-55384.61538461542,-34615.384615384595,5408.079817539248
